Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64ff0b58c45ebaf7f0811bec,64f367e425e0985a9cfeee85,APPROVED,2023-09-11T12:43:45.592000Z,2023-09-11T12:52:16.780000Z,2023-09-11T12:52:17.436000,2023-09-11T12:52:17.349709Z,512,C13E0WG5,1,22,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Due to start a new job within the next month
64ff0b5babcd8de4215b3fdb,615ad004710553aba70fd89a,APPROVED,2023-09-11T12:43:20.274000Z,2023-09-11T12:55:47.248000Z,2023-09-11T12:55:47.966000,2023-09-11T12:55:47.871429Z,747,C13E0WG5,53,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64ff0b5be505693d07d8fc03,60e81342fbceb05029e8f5d9,APPROVED,2023-09-11T12:43:26.048000Z,2023-09-11T12:57:03.581000Z,2023-09-11T12:57:04.240000,2023-09-11T12:57:04.143115Z,818,C13E0WG5,124,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64ff0db908a570e44dd3321a,613f59d7f0f631a278aca6e8,APPROVED,2023-09-11T12:55:36.248000Z,2023-09-11T13:05:41.841000Z,2023-09-11T13:05:42.517000,2023-09-11T13:05:42.455527Z,606,C13E0WG5,389,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
64ff1d6e65107a2c1e404d8a,60979b540a2cf2468fde514b,APPROVED,2023-09-11T14:00:31.339000Z,2023-09-11T14:14:17.834000Z,2023-09-11T14:15:27.228000Z,2023-09-11T14:16:49.603518Z,827,C13E0WG5,1130,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64ff7c6636ddae076de39a09,60db17c94bfd0c306f2af90b,APPROVED,2023-09-11T20:45:29.505000Z,2023-09-11T20:57:20.517000Z,2023-09-11T20:57:41.083000Z,2023-09-11T20:58:05.794102Z,712,C13E0WG5,102,28,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
64ff7c88135478e7b71e6c11,613a6a0858734fc4aa745ca9,APPROVED,2023-09-11T20:46:00.683000Z,2023-09-11T20:52:39.943000Z,2023-09-11T20:52:40.845000,2023-09-11T20:52:40.789111Z,400,C13E0WG5,108,21,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
64ff7c944d18fc61b42c37fe,64eb7b24ab6c4b9a60eefd85,APPROVED,2023-09-11T20:46:52.639000Z,2023-09-11T21:15:20.567000Z,2023-09-11T21:15:23.486000,2023-09-11T21:15:23.409162Z,1708,C13E0WG5,0,28,Male,Asian,Philippines,New Zealand,New Zealand,Tagalog-Filipino,No,DATA_EXPIRED
64ff7c9c36ddae076de39a15,6079f514cefb222b83b00af3,APPROVED,2023-09-11T20:46:25.374000Z,2023-09-11T20:54:23.278000Z,2023-09-11T20:54:23.843000,2023-09-11T20:54:23.791594Z,478,C13E0WG5,176,24,Female,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64ff7c9d2b093da311f2cadd,605d56dccec395886e04ec4b,APPROVED,2023-09-11T20:46:21.307000Z,2023-09-11T21:17:13.548000Z,2023-09-11T21:17:14.157000,2023-09-11T21:17:14.098899Z,1853,C13E0WG5,166,28,Male,White,Chile,Chile,Chile,Spanish,No,Full-Time
64ff7ca9c74f6ae9a0082d2f,64137cf15dfe79e9ff198054,APPROVED,2023-09-11T20:46:36.667000Z,2023-09-11T20:59:26.616000Z,2023-09-11T20:59:34.090000,2023-09-11T20:59:34.025991Z,770,C13E0WG5,236,19,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64ff7caa619347aaa7af588f,5a725c66f1530b000103dd16,APPROVED,2023-09-11T20:47:04.860000Z,2023-09-11T21:01:04Z,2023-09-11T21:01:09.548000Z,2023-09-11T21:01:11.522654Z,840,C13E0WG5,252,42,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
64ff7cbdcdf78dcd41040d4b,5ee288b1bd4b2a3ee570c167,APPROVED,2023-09-11T20:46:56.735000Z,2023-09-11T20:55:55.703000Z,2023-09-11T20:55:56.499000,2023-09-11T20:55:56.441495Z,539,C13E0WG5,32,22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
64ff7ccbad3cfe4a93550340,60d3628cbc1c117325d14e01,APPROVED,2023-09-11T20:47:07.137000Z,2023-09-11T20:59:45.595000Z,2023-09-11T20:59:46.160000Z,2023-09-11T20:59:50.433323Z,759,C13E0WG5,127,29,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
64ff7cd3f49198d8b5994d6e,60c11f097cf8862b2eb43f12,APPROVED,2023-09-11T20:47:43.152000Z,2023-09-11T21:01:55.482000Z,2023-09-11T21:01:56.022000,2023-09-11T21:01:55.935617Z,853,C13E0WG5,169,21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
64ff7cdb74b8bb675255bd56,60cf7a91648bda719c06e9f0,APPROVED,2023-09-11T20:48:08.624000Z,2023-09-11T20:58:53.354000Z,2023-09-11T20:59:23.395000Z,2023-09-11T20:59:29.372794Z,645,C13E0WG5,158,28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
64ff7ce9ec6e5867e917c964,60eef7de7fbae0b24bae2a84,APPROVED,2023-09-11T20:47:37.461000Z,2023-09-11T21:05:04.138000Z,2023-09-11T21:05:04.745000,2023-09-11T21:05:04.666515Z,1047,C13E0WG5,36,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64ff7cedb7418cbded2dd8ad,5df416a57bf5722f9a501255,APPROVED,2023-09-11T20:47:49.536000Z,2023-09-11T21:01:29.236000Z,2023-09-11T21:01:29.917000,2023-09-11T21:01:29.830107Z,820,C13E0WG5,2464,36,Male,White,United States,United States,United States,English,No,Other
64ff7cee2a1560aa0a96f449,5f9728620ba3c60aaac0f1f4,APPROVED,2023-09-11T20:47:42.503000Z,2023-09-11T20:55:08.288000Z,2023-09-11T20:55:08.908000,2023-09-11T20:55:08.841491Z,446,C13E0WG5,219,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
64ff7cf3a55c622cd4f4b66c,64a28867d563defa33ac8d58,APPROVED,2023-09-11T20:47:58.467000Z,2023-09-11T20:49:32.031000Z,2023-09-12T11:57:50.016000,2023-09-11T20:50:15.955858Z,94,64a28867d563defa33ac8d58,4,27,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Part-Time
64ff7cf47b1aa55c18289e50,5eea2a70bff1be0da1efd564,APPROVED,2023-09-11T20:47:48.341000Z,2023-09-11T21:14:52.686000Z,2023-09-11T21:14:53.578000,2023-09-11T21:14:53.508245Z,1625,C13E0WG5,89,27,Female,Black,South Africa,South Africa,South Africa,Afrikaans,No,Full-Time
64ff7cf4a55c622cd4f4b66f,5c8975103e93bf0001e16473,APPROVED,2023-09-11T20:48:45.321000Z,2023-09-11T21:08:39.483000Z,2023-09-11T21:08:40.211000,2023-09-11T21:08:40.129935Z,1195,C13E0WG5,174,24,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64ff7cf5596f8a0b5d289e62,5faf011a66843311e985e4c3,APPROVED,2023-09-11T20:47:49.614000Z,2023-09-11T20:57:51.921000Z,2023-09-11T20:58:35.761000Z,2023-09-11T20:59:14.358793Z,603,C13E0WG5,66,22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
64ff7cfde93adb6716e48f11,5d17cb83686b190015ea4589,APPROVED,2023-09-11T20:48:01.552000Z,2023-09-11T20:58:18.615000Z,2023-09-11T20:59:03.323000Z,2023-09-11T20:59:23.312786Z,618,C13E0WG5,341,30,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
64ff7cff239b112b4dba4fed,613f7a81b6f0de02546ee05a,APPROVED,2023-09-11T20:48:06.679000Z,2023-09-11T20:56:00.342000Z,2023-09-11T20:56:00.864000,2023-09-11T20:56:00.783490Z,474,C13E0WG5,116,22,Female,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
64ff7d0b52dcf9785afc9a03,5f806bf37f20b20843d5e9ce,APPROVED,2023-09-11T20:48:17.535000Z,2023-09-11T21:04:42.994000Z,2023-09-11T21:04:43.737000,2023-09-11T21:04:43.664429Z,986,C13E0WG5,359,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64ff7d0c06c74f8023120ef8,5beaf5c1ca3a1a0001823677,APPROVED,2023-09-11T20:48:16.487000Z,2023-09-11T20:56:36.520000Z,2023-09-11T20:56:38.508000,2023-09-11T20:56:38.456702Z,501,C13E0WG5,207,33,Male,White,Greece,Greece,Greece,Greek,Yes,DATA_EXPIRED
64ff7d1257908bef996b84bf,6447feb9e3129031e77428b7,APPROVED,2023-09-11T20:48:18.108000Z,2023-09-11T21:02:21.004000Z,2023-09-11T21:02:21.500000,2023-09-11T21:02:21.437311Z,843,C13E0WG5,37,19,Female,White,Poland,Poland,Poland,Polish,Yes,Due to start a new job within the next month
64ff7d17e1e94cd30ae399fe,60eda0f9b4a90f3e0e4a2ae4,APPROVED,2023-09-11T20:48:34.454000Z,2023-09-11T20:58:08.798000Z,2023-09-11T20:58:36.919000Z,2023-09-11T20:59:17.190025Z,575,C13E0WG5,25,28,Female,White,Portugal,Portugal,Portugal,Portuguese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64ff7d1be1e94cd30ae399ff,5f3d7b3310ad88134a27f2c7,APPROVED,2023-09-11T20:48:41.618000Z,2023-09-11T21:08:22.621000Z,2023-09-11T21:08:23.409000,2023-09-11T21:08:23.351802Z,1182,C13E0WG5,52,31,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time
64ff7d1e831c02ddf7fd5e73,634d738128d6bd62fefa7eb5,APPROVED,2023-09-11T20:48:36.814000Z,2023-09-11T21:06:21.460000Z,2023-09-11T21:06:22.104000,2023-09-11T21:06:22.033853Z,1065,C13E0WG5,144,23,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,Full-Time
64ff7d2da763d1b6aa529b9b,64e0a718161c807a1f172ae6,APPROVED,2023-09-11T20:50:29.197000Z,2023-09-11T21:10:50.260000Z,2023-09-11T21:10:51.339000Z,2023-09-11T21:10:51.541910Z,1222,C13E0WG5,2,30,Female,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
64ff7d32770d20317709ddf5,5ca1219cb8bd89001224e1d8,APPROVED,2023-09-11T20:48:50.652000Z,2023-09-11T21:11:05.135000Z,2023-09-11T21:11:05.885000,2023-09-11T21:11:05.799272Z,1335,C13E0WG5,123,24,Male,White,Poland,Poland,Poland,English,Yes,Unemployed (and job seeking)
64ff7d36bccb751e05b25fc9,61728ef64f9f3205fd190c75,APPROVED,2023-09-11T20:49:04.166000Z,2023-09-11T21:18:02.950000Z,2023-09-11T21:18:03.590000,2023-09-11T21:18:03.516827Z,1739,C13E0WG5,89,21,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
64ff7d37c3df20be8cb58a64,60252b168d445b2c7efd6c32,APPROVED,2023-09-11T20:48:55.437000Z,2023-09-11T21:20:35.173000Z,2023-09-11T21:20:35.843000Z,2023-09-11T21:20:36.639079Z,1900,C13E0WG5,437,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
64ff7d387dfdc2b191af05c7,5d1f3d627b511000196644c2,APPROVED,2023-09-11T20:48:56.402000Z,2023-09-11T20:57:47.997000Z,2023-09-11T20:58:16.088000Z,2023-09-11T20:58:53.284815Z,532,C13E0WG5,254,56,Male,White,Israel,Israel,Israel,Hebrew,DATA_EXPIRED,DATA_EXPIRED
64ff7d42e93adb6716e48f18,61577fbbc195adfb13f6c45f,APPROVED,2023-09-11T20:49:06.697000Z,2023-09-11T21:22:37.196000Z,2023-09-12T08:20:40.837000,2023-09-11T21:22:37.715574Z,2011,NOCODE,176,23,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
64ff7d4314897ef79155032b,5cb24e70c29be80001b13c80,APPROVED,2023-09-11T20:49:16.495000Z,2023-09-11T20:56:26.852000Z,2023-09-11T20:56:30.444000,2023-09-11T20:56:30.359204Z,431,C13E0WG5,283,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64ff7d48596f8a0b5d289e75,601452716515751ad24690f9,APPROVED,2023-09-11T20:49:12.987000Z,2023-09-11T20:58:15.144000Z,2023-09-11T20:58:58.193000Z,2023-09-11T20:59:24.917690Z,543,C13E0WG5,124,23,Female,White,Poland,Poland,Poland,Polish,No,Other
64ff7d4b239b112b4dba500c,615c83a68ed14f8fcb58f0c7,APPROVED,2023-09-11T20:49:15.580000Z,2023-09-11T21:21:27.004000Z,2023-09-11T21:21:27.528000,2023-09-11T21:21:27.461307Z,1932,C13E0WG5,219,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64ff7d5f1a31ccd822b25f74,5eab0ffdc1324e0bd57776c6,APPROVED,2023-09-11T20:49:35.854000Z,2023-09-11T21:11:02.102000Z,2023-09-11T21:11:02.681000,2023-09-11T21:11:02.609986Z,1287,C13E0WG5,437,50,Female,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED
64ff7d6670d3787c097ad75d,5db0c396ff30f700136bc805,APPROVED,2023-09-11T20:59:01.048000Z,2023-09-11T21:59:10.738000Z,2023-09-11T21:59:11.415000,2023-09-11T21:59:11.350925Z,3610,C13E0WG5,406,28,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
64ff7d681cfdc41d856ea4cf,63d173552e25a21cf3a39ea9,APPROVED,2023-09-11T20:49:47.202000Z,2023-09-11T21:13:06.178000Z,2023-09-11T21:13:06.780000,2023-09-11T21:13:06.707032Z,1399,C13E0WG5,210,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64ff7d68609ac8ed37b25fa3,613e65aa18049c2251345c3f,APPROVED,2023-09-11T20:49:44.764000Z,2023-09-11T20:58:08.284000Z,2023-09-11T20:58:40.248000Z,2023-09-11T20:59:16.618515Z,504,C13E0WG5,106,23,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,DATA_EXPIRED
64ff7d6a714fe85b778fbb93,5e75329210ac300a26c58065,APPROVED,2023-09-11T20:49:46.454000Z,2023-09-11T21:01:19.979000Z,2023-09-11T21:01:22.596000,2023-09-11T21:01:22.542893Z,694,C13E0WG5,283,23,Female,White,Poland,Poland,Poland,Polish,Yes,Other
64ff7d881a4955108d3a3551,5f3fcd7c2de32d06ac4f5197,APPROVED,2023-09-11T20:50:20.009000Z,2023-09-11T21:04:08.117000Z,2023-09-11T21:04:08.708000,2023-09-11T21:04:08.643347Z,829,C13E0WG5,98,29,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
64ff7d881a4955108d3a3552,613f8d6600a918d57f57908b,APPROVED,2023-09-11T20:50:16.593000Z,2023-09-11T21:04:04.568000Z,2023-09-11T21:04:05.463000,2023-09-11T21:04:05.353909Z,828,C13E0WG5,291,25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,DATA_EXPIRED
64ff7d89fb385009ba9538fd,636566a30bd14537d40df57a,APPROVED,2023-09-11T20:50:27.455000Z,2023-09-11T21:05:12.205000Z,2023-09-11T21:05:13.159000,2023-09-11T21:05:13.096481Z,885,C13E0WG5,175,26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64ff7d8fc4786e84631d7576,5f4d9fd95fe13b0367cf7b32,APPROVED,2023-09-11T20:50:28.175000Z,2023-09-11T21:00:30.226000Z,2023-09-11T21:00:30.863000,2023-09-11T21:00:30.766192Z,603,C13E0WG5,364,24,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED
64ff7d91c19ac4bcd2a9d3b6,57fe95355f9dd40001855e6a,APPROVED,2023-09-11T20:50:25.711000Z,2023-09-11T21:08:38.569000Z,2023-09-11T21:08:39.186000Z,2023-09-11T21:08:39.286013Z,1093,C13E0WG5,618,36,Male,White,Argentina,Spain,Italy,English,Yes,Full-Time
64ff7d9c0599765e89854922,5f1398cfb075423b3da590ce,APPROVED,2023-09-11T20:50:40.802000Z,2023-09-11T21:04:50.186000Z,2023-09-11T21:04:50.883000,2023-09-11T21:04:50.815876Z,850,C13E0WG5,26,21,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
64ff7da3a2a075ec5fef6d08,64ecd34cb2a8b9bef9c78e6e,APPROVED,2023-09-11T20:51:23.685000Z,2023-09-11T21:13:00.615000Z,2023-09-11T21:13:01.617000,2023-09-11T21:13:01.538351Z,1297,C13E0WG5,2,31,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
64ff7f328b56869d058fbb9c,5ee24db25079946d034e6a37,APPROVED,2023-09-11T20:57:22.614000Z,2023-09-11T21:07:40.564000Z,2023-09-11T21:07:41.526000,2023-09-11T21:07:41.433468Z,618,C13E0WG5,270,31,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
64ff7fbdfffbcd241c55e856,5d0aa9aa5047d20018b8490d,APPROVED,2023-09-11T20:59:41.072000Z,2023-09-11T21:07:57.713000Z,2023-09-11T21:07:59.456000,2023-09-11T21:07:59.397845Z,497,C13E0WG5,317,24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
64ff8dec21e507da14fdb7d4,6166e78051425fa22de68491,APPROVED,2023-09-11T22:00:21.161000Z,2023-09-11T22:11:34.421000Z,2023-09-11T22:11:35.415000,2023-09-11T22:11:35.349070Z,674,C13E0WG5,465,22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
